gene,logFC,P.Value,adj.P.Val
XLOC_l2_014504,-0.579405608658426,0.0007037106573458,0.0037614857762965394
RNASE1,-0.508022700360661,0.0007115853917846,0.003798741415761276
SIGLEC14,-0.503413029914785,0.0007198806497765,0.003838144509367159
NEFM,0.813452001040942,0.0007279882008975,0.0038778534072821695
NCKAP1L,0.607155468671635,0.0007335331501271,0.0039052667057853647
ADRB2,-0.611400553704629,0.0007476680642729,0.003967351044330369
KCNJ8,-0.68779424774477,0.0007477673276913,0.003967351044330369
PIM2,0.702734636178403,0.00074979667586,0.003973854771897868
KIF26A,-0.508991599785537,0.0007507360934393,0.003977399010995881
BTNL3,2.19578837075901,0.0007608690457852,0.004024553548872473
FAM153B,-0.840447680945396,0.000763185778524,0.00403535510242233
TTBK1,0.656277742459562,0.0007664343392153,0.004048967003075908
APCDD1,-0.519741344538834,0.0007697213313252,0.004065047196166102
LOC100128429,-0.635633648217344,0.0007710543102609,0.004070368972507154
KRT9,-0.615259225975064,0.0007718169379293,0.004072931616424182
PSORS1C2,-0.581473169037603,0.0007744600718912,0.004085110399168878
LOC283547,-0.658222649743788,0.0007863173085228,0.004139045864744411
SLC5A7,-0.621602084366456,0.0007877734363812,0.004143741855802883
GXYLT2,-0.552142764075139,0.0007946495420883,0.004174568519156178
ZNF662,-0.668239176608551,0.0007950911385156,0.004175507215635535
CELSR3,0.501262358627374,0.0008045793357796,0.004220056669621789
SLC43A3,0.556305717949693,0.0008059260937981,0.004225612139971198
LOC100507511,0.75758509703406,0.0008108926255009,0.004247106126932891
LOC440082,-0.52209386110017,0.0008125554730573,0.004252897476028214
C11orf40,-0.578364376294837,0.0008353036355487,0.004362520568954184
INSC,0.554958847647008,0.0008357135319396,0.004363885798976717
ZAR1,-0.513524209249717,0.0008401060153466,0.004383706601385987
HPR,0.569527753086088,0.000843530081652,0.004397669334679613
ARRDC5,-0.5556995416755,0.0008538702344524,0.004441334238953475
ATP8A2,-0.542334745147806,0.0008576150001876,0.0044568681919563554
MUC5AC,-0.668808419438776,0.0008625655030686,0.004477844021229468
XLOC_l2_007884,0.568562516849325,0.0008902125294832,0.004601858542911571
NFE2,0.631203798811907,0.0008914730939751,0.004607564418877988
XLOC_001280,-0.533417011287307,0.0008927299742536,0.004610642946319592
LOC643406,0.516678439006783,0.0008970394674369,0.0046281944994795675
LOC145694,0.540056423759911,0.0009021045415896,0.004650547265987632
CCR1,0.668902354843631,0.0009031341097277,0.0046539199047304315
S100A8,1.08514584373597,0.0009040585538151,0.0046570504433861805
CLCA1,2.07899779695923,0.0009204249268209,0.00472644552671896
HLA-DRB1,0.657697594204334,0.0009315412125399,0.0047735192945287845
IL4I1,0.775030520227182,0.000933168942925,0.004780193288248196
CDO1,-0.509615299253841,0.0009458236163679,0.004838270572292401
FEV,0.603795949754089,0.0009491211788418,0.004853449313346584
GRB14,0.579054597459106,0.000951307677959,0.00486293790917709
LOC729175,-0.544398508394894,0.0009577129529963,0.004892276770842216
TIFAB,0.814070438904942,0.0009605825779855,0.004903526281368399
LOC100133190,-0.514422284520436,0.0009771182457794,0.004975836251423498
INE1,-0.55175584631373,0.0009841589257276,0.005003886247280745
SLC16A4,0.611589214147138,0.0009905431393719,0.005029385241855805
CDKN2B-AS,0.531141567292767,0.0009919891844411,0.0050358573419165735
OSTBETA,1.02245236992715,0.0010240720620334,0.005175482331734748
GFI1,0.50619174638705,0.0010367916587842,0.0052316678001974705
SELL,0.981661337926641,0.0010376482862665,0.005235091474128739
XLOC_012183,-0.618489797482435,0.0010402463625235,0.005244597718620796
FAM59B,0.644920963454934,0.001041702814585,0.005251039848203084
FAM3D,0.624987407560274,0.0010493854885895,0.005284328433630608
HIGD1B,-0.538076492428827,0.0010564042012355,0.0053160285386830266
TTR,-0.784172640450445,0.0010575381524565,0.005320823698748779
CCL13,0.620164984616019,0.0010585664959174,0.005324174599010877
TMEM200A,-0.756471775250461,0.0010591937924165,0.005326418064944576
Q6IHG2,0.508343403658424,0.0010862148728783,0.0054482131810551955
HRASLS,-0.5687670359446,0.0011095472125245,0.0055454716805561225
S1PR3,-0.567432307717086,0.0011137922135795,0.005564795235068742
TNF,0.555257684982813,0.001136417832453,0.005659557237778133
XLOC_003428,0.622606831138655,0.0011400750678885,0.005674141261565186
CLLU1OS,0.546912311716853,0.0011470357688503,0.005703294669931968
LOC100131015,-0.60042594934347,0.0011497187297641,0.005712245820846554
SIX1,-1.11824102219023,0.0011641987992325,0.0057744260441932
HCAR3,0.870776397082556,0.0011664895615914,0.005782860195014856
LETM2,0.544658378251679,0.0011791360970289,0.005836693889082922
AGXT,0.546270509711833,0.001182682355466,0.005850306187920352
LEF1,0.637998523069207,0.0011995394545217,0.005927705648139183
SLC2A5,0.541526537196772,0.0012265350510784,0.006048902849654643
IDO1,0.840495466132353,0.001255049660858,0.006168824123314084
NR1H4,1.04971276674019,0.0012734031220541,0.006248383139113319
TBX10,0.781582213168798,0.0012829922637757,0.006288288300173494
LOC100652894,-0.591858603956826,0.0012947868392269,0.006336585450657808
SLC6A5,-0.568067372876193,0.0012973944731691,0.006348289839742508
STAB2,-0.669243332326361,0.0013143041545089,0.0064171408029087135
XLOC_014115,0.519508965303094,0.0013146808333735,0.006417790763014855
CST6,0.857932572572115,0.0013213206247313,0.006448185074660154
LOC100130811,0.625693725931656,0.0013440478750758,0.006548413213659535
APOA4,2.20136495902528,0.0013561595390513,0.00660285230842273
ARHGAP20,-0.561407249288883,0.0013761244103873,0.006683448053621215
SLAMF8,0.603064771506993,0.0013858738226263,0.006725241066601998
FPR1,0.901145062962386,0.0013936947432615,0.006757614439031342
GPM6B,-0.515504194937062,0.0013939736999207,0.0067578520444192556
SAMSN1,0.526037905663339,0.0014008601494192,0.006781169176598822
BEST4,0.950576795917391,0.001405327625593,0.006801674614777187
ZNF880,-0.502345731678641,0.0014081174993513,0.00681181186352856
C9orf147,-0.520749616451817,0.001419050455369,0.0068590550628921335
S100A1,-0.688508404002659,0.0014393451652648,0.006941167659468649
KCNJ11,-0.510715872931908,0.0014395867891553,0.006941193857210165
PSAPL1,-0.996906332970479,0.0014475248405518,0.006974890968049893
XLOC_002870,0.576705617608125,0.0014801905633309,0.007110997609614683
CILP,0.583252545733846,0.0014923521614274,0.007159197734252111
CD300C,0.502842781952177,0.0014992525389364,0.007191126752776714
XLOC_014174,-0.525533395379784,0.0015174044979618,0.00726396536668861
FCRL5,0.533692661613178,0.0015446549254773,0.007377591248159742
LOC731779,0.864739641745611,0.0015473352647337,0.007385918781216033
GABRA3,-0.619765164633873,0.0015603084527843,0.007437849928698298
PLA2R1,0.521400983410964,0.0015793952728024,0.007516642635970353
AFP,-0.512887731487331,0.0016209676865136,0.007689588114812216
DKK4,0.684604672625376,0.0016263431997877,0.007712598669575751
SH2D1B,0.508328906777845,0.001646525548103,0.00778924208530108
XLOC_013521,-0.51146986551335,0.0016528137390034,0.007811658115444182
LRRC25,0.556206347741356,0.0016666832736171,0.007865824320709706
UTS2,0.852296703399701,0.0016718557732975,0.007887702274147845
CCL26,0.734852045498467,0.0016779488432252,0.007911368619397108
TSSK1B,-0.524116089310427,0.001697442197895,0.00798278625567903
TSPO2,0.515512102267675,0.0016988235733193,0.007988004347633214
PCDHB14,0.576668228632859,0.0017087231987473,0.008026847404857042
LOC389023,-0.812640739043576,0.001715034369613,0.008047490029408725
TREM2,0.628519212181095,0.00172401710239,0.008087057399048256
PF4,0.794690155385259,0.0017506503662696,0.008196290100992673
SPINK13,-0.947380838638463,0.0017648162749339,0.008256036403654483
LOC440337,-0.556070502666507,0.0017796283745059,0.00831461002748926
XLOC_011468,0.637475331074959,0.001781190567414,0.00831939421410722
SNORD67,-0.526350989624982,0.0017873439054548,0.008345481838815644
EPDR1,0.809725444910402,0.0018246070754253,0.008495176288434525
XLOC_004205,0.673593881855316,0.0018302827613168,0.00851890240569815
XLOC_l2_009301,0.796785436629733,0.0018444726624356,0.008567308772507888
NAALADL1,0.575517943016502,0.0019028909302173,0.008807134634212408
RGS1,0.74079839653491,0.0019116942697711,0.008837639012117838
SLC46A3,0.712557118145727,0.001924316479326,0.008884888665051088
MS4A10,1.55491886183032,0.0019359042575238,0.0089284925172802
SLC22A13,-0.609958197410044,0.0019648897290215,0.009040651903054708
WFDC2,0.531321328366633,0.0019840168998755,0.00911463008496814
SELP,0.531054769231406,0.001987697533368,0.009127258611034184
CA12,-0.679325439908836,0.0020075018492751,0.009200945780801098
CAMK2B,-0.5079697702508,0.0020252423192927,0.009277303877965245
PTPRVP,0.740745789503473,0.0020559131047153,0.00939498900969884
XLOC_011135,0.630244103887041,0.0020718656884613,0.009457593795045151
SLC16A2,0.503784238813021,0.0021131483241544,0.009617655714766844
VSNL1,0.510490961680144,0.0021243922149362,0.009661349181761847
SLC3A1,0.690123851474389,0.0021357373677075,0.009702434651752667
UNC93A,0.61526297965247,0.0021812109166545,0.009875431585062771
TNFAIP6,0.581369845431245,0.0022480961722723,0.010146989757447144
UGT1A8,0.534139429765828,0.0022630943834309,0.010209981231235383
GUCA2A,1.01388494360467,0.0023281182795366,0.01045998165403174
GJB5,0.946556497431945,0.0023422569973505,0.01051546725299977
LDHC,0.546847198061478,0.0023451918127163,0.010525427152123797
ICAM1,0.528666592048904,0.0023773904821192,0.010640687098464675
SULT1C3,0.579630707562305,0.0024065290661127,0.01074982158305518
DCDC2,-0.655299986000687,0.0024921166215054,0.011078251894236984
CCL3,0.692109696187553,0.0025059180290876,0.011132867579565593
LOC100507286,0.593038398459119,0.0025125273033822,0.011160542985458903
DACH1,0.62318332824692,0.0025440190319961,0.011285076424498322
RRAD,0.539495337891057,0.0025492915801172,0.011303346553482842
SERPINB9,0.52102262060521,0.002550765015787,0.011304930114592106
CD38,0.79750706448077,0.0025674841497443,0.011375429548120833
C20orf85,0.594544869354489,0.0026230211524234,0.01159003843443375
TNNC2,0.63731619141033,0.0026573653357116,0.011723244269206432
CCL25,1.58900922162861,0.0026579262269353,0.011723244269206432
TDRD9,-0.777596651220144,0.0026892340875853,0.011836335385046696
NPY6R,0.543673896442389,0.0027330213219031,0.011996718537429172
XLOC_001990,-0.942565288343119,0.0027521510447091,0.012075278426681253
SHISA3,0.705113949719322,0.0027830925710087,0.012196469501461926
IL4R,0.554239647121035,0.0028182687143743,0.012323059214109793
AMHR2,-0.700767879532303,0.0029143961038387,0.012684874511198417
CXCL11,0.96508089241296,0.0029523223446641,0.012827150955793698
XLOC_012833,-0.5592756634043,0.0029578261495029,0.01284916406231947
GPR116,-0.550877797913145,0.0029658875900278,0.012880376015329835
TMEM229A,-1.00996909537167,0.0029924060419735,0.012989782682646563
EMR2,0.663145272053856,0.0030015501685492,0.013021782750712118
SOD3,-0.516232802222279,0.0030473788555007,0.013197225140797905
CYP2D6,0.685720756032207,0.0030724243777822,0.013299809635331165
MLIP,0.60554393300932,0.0031008463994071,0.013403099571374592
DNASE1,-0.719486744493538,0.003147381871687,0.013582269962575265
RASL12,-0.603810032891674,0.003154170085392,0.013607567596814458
DEFB131,0.73788617273905,0.0031788492999951,0.013699959411681478
XLOC_005119,-0.5133806777446,0.0032100378908483,0.01379795137286088
ACMSD,0.559245794710898,0.0032196336420618,0.013827063199314947
SLC5A9,0.66483768084313,0.0032655083324887,0.013994265173796002
LOC648740,0.578842845954106,0.0032675040611819,0.013994860054385742
HOXB7,0.533778154525737,0.003295463048174,0.014084628978620672
ODF3L1,0.625916487014436,0.0033534700031521,0.014278727390993033
XLOC_002517,-0.604255120586947,0.0033591405575343,0.014298728665240153
IGSF6,0.544699179120608,0.003368923082146,0.014338292764389087
MUC2,0.552411929630829,0.0034417157825933,0.014612127046930353
RGS18,0.539701734029582,0.0034574823925501,0.014662120137411595
COCH,0.560730870583241,0.0035704908679658,0.01506526713966675
FABP6,0.706806107577536,0.0036691944840766,0.01544404003122932
TNFRSF10C,0.625063564132317,0.0037062816948612,0.015582289906807002
AQP7P3,0.525732184631221,0.0037377645681788,0.01570117569034285
XLOC_013036,-0.515791020372069,0.0038125993616537,0.01598126801316202
C13orf33,0.565591094235265,0.0038167586791486,0.015996421001542936
RBP2,1.86447867980189,0.0039627213654253,0.016532716565462624
ZAR1L,-0.55889982567549,0.0039876856685501,0.016625068297254977
OR5L2,-0.675910306779757,0.0040503381498717,0.016828974628648314
SRRM4,-0.589660497602177,0.0041258981776319,0.01709458559766619
APOB,0.718346335733737,0.004134598426833,0.01712097767616855
INHBA,0.520882750183226,0.0041554146183841,0.017192640406176535
XLOC_009707,-0.571837505101656,0.00421715610594,0.017408875353471655
XLOC_l2_011908,-0.61749975347052,0.0042396278520453,0.017489357568207086
PCK1,1.17586874226419,0.0043255214451491,0.017813680525510335
FGR,0.501834244890286,0.0044194353478993,0.01815972679027749
PLA1A,-0.500655034866198,0.0044839743794615,0.01838635957354745
PRSS21,-0.530296442338317,0.0044949081126543,0.01842862159803077
DEFB1,-0.604891393455276,0.0044982168208611,0.018434471612252964
GPR64,-0.588050185799871,0.0045556264085236,0.01863855615950042
MUC5B,0.727503783681807,0.0045803492589626,0.01871806727017841
SERPINE2,0.58225032186471,0.0046163618033794,0.01884768556233868
ALDH3A1,-0.533462060135346,0.0046926906052523,0.01911152875653473
LOC100507203,1.04195288436496,0.0047469312337459,0.019289659167218542
KIAA0226L,0.650692091653292,0.004785705912934,0.019420370804930184
TTC9B,0.512192940827296,0.0047966195788206,0.019459284398451106
LOC100131662,-0.675819779560498,0.0048148369470502,0.019517024579298107
FCN1,0.643863987724312,0.0048636846221188,0.019677032444221823
HOXC9,0.627950951109434,0.0048682832466363,0.019690215806791575
REG3A,1.48935277884829,0.0049243010811378,0.01988425859830787
SLC28A1,0.568565467666049,0.0051159814885367,0.020533797321103053
INSM1,0.632403725374948,0.0051173419502766,0.020536452988492247
HLA-DRB4,0.598061879552385,0.0051487701536922,0.02064566206531674
NAT8,0.988688288633429,0.0052024949698586,0.02083834294319266
TCN1,-0.892567909702389,0.005289463467419,0.02113771449286233
PCDH20,0.604403059066288,0.0053240915862224,0.021267419265448402
GPR65,0.548498559579738,0.0054396992715584,0.021617563514882792
CYP3A4,0.925375116070291,0.0057165820393923,0.02256230364943069
LOC100506630,0.524691448994317,0.0057709221477951,0.022755381736133423
TMEM176A,0.505481946907145,0.0058060142865289,0.02286001444969337
SCG2,0.559064420384424,0.0058720214205104,0.02308279367388438
SEMA6A,0.51165944493031,0.0059536268777545,0.023348300162218345
XLOC_l2_014835,0.57205384164568,0.0063710739211379,0.02473683715079939
DEFA3,0.782168991515267,0.0065194551477821,0.025196442383353546
CHRDL2,0.554028408673982,0.0065258785873056,0.02521463580380449
C2orf84,-0.534797285992623,0.0065474036283142,0.025281184841531693
KRT20,0.749188238307923,0.0065757988615009,0.025361276942969874
ZIC4,-0.527560554899007,0.0066132235862449,0.025488447836401987
VSTM1,0.557043585245836,0.0067654153488195,0.02598980735570032
AQP2,0.508025195465218,0.0068208386553327,0.026173248092153833
BPIFB1,1.1043573464288,0.0068331847286397,0.02620301387968668
SNORA52,-0.542509727215579,0.0068338253218204,0.02620301387968668
SEC14L5,-0.574143104620463,0.0069254997989977,0.026497407641315508
CD163L1,0.504380530475726,0.0070683820315319,0.026970346811563163
LOC401317,-0.528539069937146,0.0071165221304698,0.02712585633855337
C3orf67,0.574054111998903,0.007141169366578,0.027205689051723395
XLOC_l2_006021,0.652093611029431,0.0073102457459047,0.027759852950077185
HTR3E,-0.581565487913948,0.0076851582159568,0.028955311493658775
C3orf32,0.682444513245388,0.0076910674510425,0.02897014743030466
SNAR-G2,0.552550827576846,0.0080977664188743,0.030307839979352772
HRASLS2,0.891320124149319,0.008215917924549,0.030699223899128544
GCG,0.962854342374615,0.008456952848372,0.03145200021305913
NPY,-0.565520209753169,0.0087219482018981,0.03233105622570401
PLA2G4D,0.516198273395648,0.008796319950894,0.03258208352872105
LOC100507096,0.508409517735492,0.008879173396171,0.032835176515247685
FCGBP,0.652357527335477,0.0091495063213517,0.03370339580996287
XLOC_005050,0.873079488186868,0.0094068364874719,0.03452648650728947
INSL5,0.506608167337632,0.009657507609438,0.0352827988098165
CXCL9,0.732039992402793,0.0096763436521375,0.03533404414127943
SOX21,-0.646379417765123,0.0096934965029343,0.03539228167824987
PLEK,0.513030737866777,0.0097549534812213,0.0355771678346049
SCRG1,0.510245615202649,0.0097603783303276,0.03558784098904064
C10orf112,0.527977972137342,0.0101091762825744,0.03668211786545209
C17orf78,1.28831645684891,0.0101192189984556,0.03670949363370117
ASPG,0.602414044352625,0.0103309427908449,0.03735766540388211
SLC34A2,0.673670723482215,0.0113571508757053,0.04042502842616089
KRTAP19-8,-0.641927798245323,0.0117241945358802,0.04153213946726703
SLC5A11,0.646087146301219,0.0118208417211287,0.04180898983036831
TMEM236,0.652146425199271,0.0121481670292834,0.04275060862849725
C19orf69,0.582537475208574,0.0121952518022259,0.042859849314017553
PLA2G12B,0.59751053524898,0.0127068808004922,0.04435033408133786
XLOC_009302,0.504613755707462,0.0127453666468867,0.04446353692054918
LOC100506591,0.611691282384196,0.0127593047068261,0.04449631502601227
SCGB2A1,-0.519172807989241,0.0129943255529036,0.045213975769444824
DKK1,-0.57713555184713,0.0130117139046738,0.04526376044395758
SNAR-A3,0.54113428600383,0.0132601553858876,0.04597020720543409
